data_no,event_date,year,event_type,sub_event_type,actor1,country,admin1,admin2,location,latitude,longitude,source,notes,fatalities,timestamp
9074,24-Oct-20,2020,Protests,Protest with intervention,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Daily Northwestern; Crowd Counting Consortium,"On 24 October 2020, students led by Northwestern Community Not Cops demonstrated along the perimeter of Ryan Field during the Maryland vs. Northwestern game in Evanston (Illinois) in support of Black Lives Matter movement and against the University Police, the killing of Marcellis Stinnette and Marc Nevarez. Police intervened in attempts to keep the students off the field and out of the game, but made no arrests. Some of the demonstrators alleged that the police hit their legs with their bicycles. [size=no report]",0,1612546506
9117,24-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 24 October 2020, nurses and home health workers gathered for a rally in Chicago (Illinois) to encourage voting and to honor their colleagues who have died due to coronavirus. [size=no report]",0,1612546505
9223,23-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Crowd Counting Consortium; Daily Northwestern,"On 23 October 2020, members of NU Community Not Cops and Fossil Free NU gathered to host ''A People's History of Northwestern'' in Evanston (Illinois) to mark the group's 12th consecutive day of action, to recognize past and present student activists at the University, and against the killing of Marcellis Stinnette. [size=no report]",0,1612546506
9293,22-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Daily Northwestern; Crowd Counting Consortium,"On 22 October 2020, about 75 students marched and staged a sit-in in Evanston (Illinois) to demand the school cut ties with the campus police department and reinvest the money workers. [size=about 75]",0,1612546505
9528,20-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32; Chicago Sun-Times; Chicago Tribune,"On 20 October 2020, crowds gathered for a 'Justice for Laquan' rally at Federal Plaza in Chicago (Illinois) in support of the Black Lives Matter movement and against police brutality and to demand justice for Laquan McDonald, a 17 year old who was killed 6 years ago by former police officer Jason Van Dyke. Dyke is currently serving time, but is expected to be released next year. Protesters say the sentence is not long enough. [size=crowds]",0,1612546505
9588,19-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Tribune,"On 19 October 2020, 300-400 students from Northwestern University gathered in front of the house of President Morton Schapiro in Evanston (Illinois) in support of the Black Lives Matter movement and against police brutality and against police involvement at NU. [size=300-400]",0,1612546505
9754,17-Oct-20,2020,Riots,Violent demonstration,Rioters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Tribune,"On 17 October 2020, 300 students of Northwestern University and led by Northwestern University Community Not Cops, gathered in front of Foster-Walker Complex before marching to the house of the University President in Evanston (Illinois) demanding that the school cut ties with the campus police department. Some from the group also spray-painted local businesses, smashed a grocery store window and placed a burned school banner outside of the university president's home. [size=300]",0,1612546505
9809,17-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; Fox32,"On 17 October 2020, hundreds of women demonstrated in Chicago (Illinois) as part of a nationwide 'Women's March' in opposition to President Donald Trump and his policies, particularly his nomination of Amy Coney Barrett to the U.S. Supreme Court. [size=hundreds]",0,1612546504
9811,17-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 17 October 2020, youth marched in the Englewood neighborhood of Chicago (Illinois) to highlight economic disparity in Chicago. [size=no report]",0,1612546504
10077,14-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Tribune,"Around 14 October 2020 (week of), about 200 students from Northwestern University gathered in the streets of Evanston (Illinois) in support of the Black Lives Matter movement and against police brutality and against police involvement at NU. [size=about 200]",0,1612546505
10205,12-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Daily Northwestern; Crowd Counting Consortium,"On 12 October 2020, students led by the Northwestern Community Not Cops movement began protesting in Evanston (Illinois) in support of Black Lives Matter movement after their petition with demands including the abolition of University Police to the University with over 8,000 signatures went unanswered for months. [size=no report]",0,1612546506
10252,12-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times,"On 12 October 2020, several hundred Italian Americans gathered in Arigo Park in Chicago (Illinois) to protest the removal of the Christopher Columbus statute. [size=several hundred]",0,1612546504
10538,9-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago); Crowd Counting Consortium,"On 9 October 2020, student athletes protested outside the home of Dr. Ngozi Ezike, the director of the Illinois Department of Public Health in Chicago (Illinois) to demand the return to high school sports during the ongoing coronavirus pandemic. [size=no report]",0,1612546505
10710,7-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 7 October 2020, 4 Purple Pig employees gathered outside of the restaurant in Chicago (Illinois) over concerns of coronavirus safety negligence. [size=4]",0,1612546503
10745,7-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WBBJ ABC7,"On 7 October 2020, people staged a protest in Chicago (Illinois) in support of the Black Lives Matter movement and against violence against women. The protest was organized by an organization named 'First Ladies.' [size=no report]",0,1612915999
10831,5-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox2 (St. Louis),"On 5 October 2020, student-athletes staged a protest in Chicago (Illinois) in support of the resumption of fall high school sports during the coronavirus pandemic. [size=no report]",0,1612546502
10999,3-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 3 October 2020, dozens of people staged a protest in Chicago (Illinois) against local evictions during the coronavirus. [size=dozens]",0,1612546502
11000,3-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 3 October 2020, people, including members of the U.S. military, staged a protest in Chicago (Illinois) in support of an end to sexual harassment and sexual assault in the military, and justice for Army Pvt. Vanessa Guillen. [size=no report]",0,1612546502
11007,3-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Sun-Times,"On 3 October 2020, hundreds of people staged a rally in Evanston (Illinois) in support of the Black Lives Matter movement and against the death of Breonna Taylor and the shooting of Jacob Blake. The rally was organized by the families of Taylor and Blake and Rev. Jesse Jackson's Rainbow PUSH Coalition. [size=hundreds]",0,1612546502
11324,1-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 1 October 2020, nearly 20 people staged a protest in Chicago (Illinois) against Canada Goose company's use of down and coyote fur in its coats. The protest was organized by People for the Ethical Treatment of Animals. [size=nearly 20]",0,1612546502
11361,1-Oct-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,Highlander; Crowd Counting Consortium,"On 1 October 2020, about 30 students and faculty rallied at the University of California in Riverside (California) as part of the UC Cops Off Campus Coalition's ''state-wide day of action'' calling for police to be removed from all University of California campuses by the start of the 2021-2022 academic year. [size=about 30]",0,1612546510
11417,30-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Count Love; People's World,"On 30 September 2020, food service workers at Northwestern University staged a protest in Evanston (Illinois) in support of increased protections for food service workers working at the university during the coronavirus pandemic, and the extension of their health care coverage for workers who have been laid off. [size=no report]",0,1612546502
11733,26-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Daily Herald (Arlington Heights),"On 26 September 2020, about 300 people staged a protest in Arlington Heights (Illinois) in support of reopening schools for in-person instruction during the coronavirus pandemic. Students joined the protest. [size=about 300]",0,1612546501
11760,26-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; WGN Channel 9,"On 26 September 2020, about 300 people staged a protest at Daley Plaza in Chicago (Illinois) in support of the Black Lives Matter movement and against the grand jury's decision in Breonna Taylor's case. The protest was organized by an organization called 'My Block, My Hood, My City.' [size=about 300]",0,1612915999
12275,23-Sep-20,2020,Protests,Protest with intervention,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9; Washington Post; USA Today; New York Times; ABC7 Chicago; NBC6 Chicago,"On 23 September 2020, hundreds of people staged a protest throughout multiple neighborhoods in Chicago (Illinois) in support of the Black Lives Matter movement and against the grand jury's decision in Breonna Taylor's case. The demonstration was largely peaceful apart from some minor acts of vandalism such as graffitiing the Illinois Centennial Monument in Logan Square and a couch being lit on fire in the road briefly by one man, no violence occurred during the demonstrations. The man who set a couch on fire was arrested by police for reckless conduct and felony possession of a controlled substance. [size=hundreds]",0,1614124492
12604,20-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"On 20 September 2020, more than 200 people gathered to protest at Albany Park in Chicago (Illinois) against gun violence in their neighborhood, after seven people were shot over the course of three days in the previous week. [size=more than 200]",0,1612546500
12645,20-Sep-20,2020,Strategic developments,Other,American Contingency,United States,Illinois,Cook,Chicago,41.85,-87.6501,MilitiaWatch,"Training: On 20 September 2020, the American Contingency group held a training event for carbine use in Chicago (Illinois) to a sold-out audience.",0,1612546500
12665,19-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times; Chicago Tribune,"On 19 September 2020, about 100 students and parents staged a protest at the Thompson Center in Chicago (Illinois), in support of the resumption of high school fall sports during the coronavirus pandemic. [size=about 100]",0,1612546500
12820,18-Sep-20,2020,Strategic developments,Other,American Contingency,United States,Illinois,Cook,Chicago,41.85,-87.6501,MilitiaWatch,"Training: Around 18 September 2020 (between 18 Sept - 19 Sept), the American Contingency led at least three sold-out training seminars in Chicago (Illinois). The trainings covered pistol use and street combat.",0,1612546500
12899,17-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 17 September 2020, several families protested at the office of Cook County State's Attorney Kim Foxx in Chicago (Illinois), against her handling of several recent murder cases, and her recent decision to grant early release to convicted criminals. [size=several families]",0,1612546500
12946,16-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 16 September 2020, hundreds of people staged a protest in support of the 'Back the Blue' movement at Jefferson Park in Chicago (Illinois). A number of counter-protesters were present, protesting in support of the Black Lives Matter movement. [size=hundreds] [counter-protest]",0,1612916000
12973,16-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 16 September 2020, people staged a protest in Chicago (Illinois) to protest against gentrification and the potential displacement of Chicago's Discount Mall, where immigrant entrepreneurs sell goods and start businesses. [size=no report]",0,1612546500
13030,15-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times,"On 15 September 2020, people marched in a protest in Chicago (Illinois) in support of immigrants and in opposition to U.S. Immigration and Customs Enforcement. The protest was organized by the Chicago Alliance Against Political Repression, the Brighton Park Neighborhood Council, and the United Workers Center. [size=no report]",0,1612546499
13283,13-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 13 September 2020, dozens of people staged a protest in Chicago (Illinois) in support of rent forgiveness during the coronavirus pandemic. The protest was organized by the North Spaulding Renters Association. [size=dozens]",0,1612546499
13410,12-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune; WGN Channel 9; Fox35,"On 12 September 2020, dozens of nurses picketed in front of the University of Illinois Hospital in Chicago (Illinois) while 800 nurses walked out on strike, demanding a limit to the number of patients under the care of each nurse. [size=dozens]",0,1612546499
13546,11-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times,"On 11 September 2020, about 100 people marched down Garfield Boulevard in Washington Park in Chicago (Illinois) to memorialize young Black and Brown Chicagoans who have lost their lives to violence. The 'Love March' was also held with a rally and a candlelight vigil. [size=about 100]",0,1612916000
13700,9-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 9 September 2020, people gathered to protest against gun violence and for justice in the case of Dajore Wilson, who was shot and killed, in Chicago (Illinois). [size=no report]",0,1612546499
13831,7-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 7 September 2020, nurses gathered for a protest in support of increased personal protective equipment against the coronavirus and better pay in Chicago (Illinois). The nurses were part of a labor union. [size=no report]",0,1612546499
13832,7-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune; Chicago Sun-Times,"On 7 September 2020, people staged a rally in Chicago (Illinois) in support of the inclusion of African-Americans in trade unions. A US Democratic congressional representative spoke, and the event was organized by the Chicago Black Communities United organization. [size=no report]",0,1612546499
13975,6-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Arlington Heights,42.095,-87.9808,Chicago Tribune,"On 6 September 2020, about 20 people gathered for a protest, organized by high school students, in support of the Black Lives Matter movement and against police brutality in Melas Park in Arlington Heights (Illinois). [size=about 20]",0,1612546498
14124,5-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 5 September 2020, people gathered to protest against police brutality and the death of Michael Vega in Chicago (Illinois). The rally was organized by Black Lives Matter Chicago. [size=no report]",0,1612546447
14294,3-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Times of Northwest Indiana,"On 3 September 2020, about two dozen members of SEIU Local 73 protested at the school board building in Chicago (Illinois) in support of getting their jobs back after being laid off due to cutbacks during the coronavirus pandemic. [size=about two dozen]",0,1612546446
14455,2-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"On 2 September 2020, more than 100 people gathered to protest against police brutality and the shooting of Miguel Vega in Chicago (Illinois). [size=more than 100]",0,1612546446
14457,2-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Sun-Times,"On 2 September 2020, at least three dozen students from the University of Chicago protested at the home of the university's provost in Chicago (Illinois) in support of abolishing the University of Chicago's police department. The student groups CareNotCops and UChicago United assisted in organizing the protest. [size=at least three dozen]",0,1612546446
14521,1-Sep-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Riverside,Riverside,33.9859,-117.3534,SaveCalifornia.com,"On 1 September 2020, an unreported number of people rallied in Riverside (California) against the coronavirus lockdown and county and state officials. [size=no report]",0,1612546446
14624,31-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Columbia Chronicle,"On 31 August 2020, dozens of people protested in support of raising the minimum wage for tipped workers to $15 in Chicago (Illinois). Representatives of the American Postal Workers Union, Fight for 15, and local Democratic party representatives were in attendance. [size=dozens]",0,1612546446
14625,31-Aug-20,2020,Strategic developments,Other,Police Forces of the United States (2017-2021),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"Other: On 31 August 2020, a civilian (Miguel Vega) was shot and killed by the Chicago police in Pilsen neighborhood in Chicago (Illinois), who believed they had just been shot at. Police said the shots were fired in their direction, then officers returned fire. A gun was found at the scene, but the victim's family refute the allegation that he had a gun. The incident is under investigation. This event resulted in subsequent demonstrations.",1,1612546446
14659,31-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Maroon; Crowd Counting Consortium,"On 31 August 2020, students and members of the group Care Not Cops gathered for the third consecutive day outside of the home of University of Chicago's Provost in Chicago (Illinois) in support of disbanding UCPD and creating campus cultural centers and an ethnic studies department. [size=no report]",0,1612546510
14716,30-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Chicago Sun-Times,"On 30 August 2020, a large crowd gathered in Evanston (Illinois) to protest in support of the Black Lives Matter movement and against police brutality and the shooting of Jacob Blake. [size=a large crowd].",0,1612546446
14776,30-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Maroon; Crowd Counting Consortium,"On 30 August 2020, students and members of the group Care Not Cops gathered for the second consecutive day outside of the home of University of Chicago's Provost in Chicago (Illinois) in support of disbanding UCPD and creating campus cultural centers and an ethnic studies department. [size=no report]",0,1612546510
14865,29-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago); Chicago Maroon; Crowd Counting Consortium,"On 29 August 2020, hundreds of people, including students, members of the group Care Not Cops gathered on the campus of the University of Chicago and outside of the house of University's Provost in Chicago (Illinois) in support of disbanding UCPD and creating campus cultural centers and an ethnic studies department. [size=hundreds]",0,1612546446
14953,28-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,CBS2 (Chicago),"On 28 August 2020, people gathered to protest on the Dan Ryan overpass at 76th street in Chicago (Illinois) in support of the Black Lives Matter movement and against police brutality and the shooting of Jacob Blake. [size=no report]",0,1612546445
15154,27-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Evanston,42.0411,-87.6901,Count Love; Chicago Tribune,"On 27 August 2020, several hundred people protested in support of the Black Lives Matter movement and against police brutality and the shooting of Jacob Blake in Evanston (Illinois). [size=several hundred]",0,1612546445
15218,26-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32,"On 26 August 2020, students organized a protest in support of the Black Lives Matter movement at Union Park in Chicago (Illinois). 200 to 300 people, including many students, attended. [size=200-300]",0,1612546445
15539,24-Aug-20,2020,Protests,Protest with intervention,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 24 August 2020, people, including students, gathered to protest in Chicago (Illinois) against the presence of police in Chicago's public school system. Police arrested 13 people, including two minors. [size=at least 13]",0,1612546444
15540,24-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Fox32,"On 24 August 2020, people gathered in Chicago (Illinois) to protest in support of the Black Lives Matter movement and defunding Chicago's police department, and against police brutality and the shooting of Jacob Blake. [size=no report]",0,1612546444
15710,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Oak Park,41.8861,-87.7841,Count Love; Chicago Tribune,"On 22 August 2020, about 80 people rallied outside the post office in Oak Park (Illinois) in support of the USPS and against budget cuts to the agency. [size=about 80]",0,1612546514
15768,22-Aug-20,2020,Protests,Protest with intervention,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 22 August 2020, people protested in Chicago (Illinois) near the home of Chicago mayor Lori Lightfoot. The police arrested six protesters and charged them with misdemeanor counts of residential picketing. Those arrested claimed affiliation with the 'Jesus Matters Movement.' [size=no report]",0,1612916000
15821,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Journal Gazette and Times Courier,"On 22 August 2020, about 50 people gathered to protest against child sex abuse and human trafficking at a 'Save Our Children' rally in Chicago (Illinois). [size=about 50]",0,1612916000
15850,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 22 August 2020, hundreds of people protested at Whitney Young Magnet High School in Chicago (Illinois) in support of the Black Lives Matter movement and defunding the police, and against police brutality and the death of George Floyd. Many of the protesters were students at the school. [size=hundreds]",0,1612546440
15904,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9,"On 22 August 2020, dozens of people protested in support of the USPS in Chicago (Illinois). [size=dozens]",0,1612546441
15950,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,California,Ventura,Oak Park,34.1791,-118.7628,CBS8 (San Diego),"On 22 August 2020, an unreported number of people organised by MoveOn demonstrated by the College Grove post office in Oak Park (California) in support of the USPS and against budget cuts. [size=no report]",0,1612546441
16001,22-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Maryland,Harford,Riverside,39.4737,-76.2413,Count Love; Baltimore Sun,"On 22 August 2020, an unreported number of postal workers staged a 'Save the USPS' rally in Riverside (alias Belcamp) (Maryland) in support of the USPS and against budget cuts to the agency. [size=no report]",0,1612546442
16425,18-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 18 August 2020, people protested against child sex abuse and human trafficking at a 'Save Our Children' rally in downtown Chicago (Illinois). [size=no report]",0,1612916000
16535,17-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Michigan,Oakland,Oak Park,42.4594,-83.1827,Reuters; Crowd Counting Consortium,"On 17 August 2020, people including retired United States Postal Service workers gathered in Oak Park (Michigan) to show support for the postal service. [size=no report]",0,1613516909
16560,16-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune; Count Love,"On 16 August 2020, protesters assembled at the Wentworth District police station in Chicago (Illinois) to protest the arrest of fellow protesters the previous day. Protesters were affiliated with the Black Lives Matter movement. [size=no report]",0,1612546440
16628,15-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,WGN Channel 9; CBS2 (Chicago),"On 15 August 2020, demonstrators in Chicago (Illinois) demanded the defunding of the police and the abolishment of US Immigration and Customs Enforcement. Demonstrators and police physically clashed, leading to injuries on both sides. Police shoved demonstrators with their shields and hit them with batons, and used pepper spray. 24 people were arrested, four of them on charges of assaulting officers. According to the police, agitators hijacked the peaceful demonstration by hiding under umbrellas and changing outfits before assaulting officers. Police also said that they were assaulted with chemical spray, bottles, and skateboards. [size=no report] [suggested agents provocateurs]",0,1612546430
16672,15-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 15 August 2020, about 200 people demonstrated in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. Some counter demonstrators alleged that the demonstration brought a large number of police to the South Side and disrupted the neighbourhood. [size=about 200] [counter-protest]",0,1612546429
16849,14-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 14 August 2020, people demonstrated in Chicago, Illinois in support of the Black Lives Matter movement and against police brutality and demanding that the Chicago Police Department's budget be significantly cut. [size=no report]",0,1612546429
16925,13-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Block Club Chicago,"On 13 August 2020, a protest was organized the Garfield Park Chamber of Commerce in Chicago, Illinois demanding that the city allow a Black-owned liquor and grocery store to reopen after it was shut down by police in July over alleged criminal activity around the business. [size=no report]",0,1612546429
16926,13-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 13 August 2020, over 100 students demonstrated in Chicago, Illinois demanding the removal of police from schools. [size=over 100]",0,1612546429
17073,11-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,ABC7 Chicago,"On 11 August 2020, Black Lives Matter supporters organized a demonstration in Chicago, Illinois at the Englewood Police Station demanding accountability and transparency over a police shooting on 7 August in Englewood. [size=no report]",0,1612546429
17074,11-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Northwest Herald,"On 11 August 2020, about 110 YMCA swimmers, coaches and parents demonstrated in Chicago, Illinois against the local YMCA's decision to cut the swim team in half amid the coronavirus pandemic. [size=about 110]",0,1612546429
17083,11-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Riverside,41.8361,-87.8272,WGN Channel 9,"On 11 August 2020, teachers demonstrated in Riverside, Illinois demanding remote learning this fall amid the coronavirus pandemic. [size=no report] [schools]",0,1612546429
17112,10-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 10 August 2020, in the early hours, many retailers in Chicago, Illinois were looted. Looters damaged properties and stole a great deal of merchandise. Police said over a dozen looters were already facing charges but the investigation is ongoing. Over 100 people were arrested. Police said at least 13 officers were injured during confrontations with looters from August 9 into August 10. Some suggest that the looting may have been sparked by police shooting of a Black man on 8 August. [size=over 100]",0,1612546430
17186,10-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 10 August 2020, over 100 members of Black Lives Matter demonstrated in Chicago, Illinois in support of the people arrested in the early hours of August 10 over looting. [size=over 100]",0,1612546429
17211,9-Aug-20,2020,Riots,Violent demonstration,Rioters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,NBC6 Chicago,"On 9 August 2020, many retailers in Chicago, Illinois were looted. Looters damaged properties and stole a great deal of merchandise. Police said over a dozen looters were already facing charges but the investigation is ongoing. Over 100 people were arrested. Police said at least 13 officers were injured during confrontations with looters from August 9 into August 10. Some suggest that the looting may have been sparked by police shooting of a Black man the day before. [size=at least 100]",0,1612546430
17321,8-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,Cook,Chicago,41.85,-87.6501,Chicago Tribune,"On 8 August 2020, over 100 people protested in Chicago, Illinois for moms who lost their children to police brutality. They demonstrated in support of the Black Lives Matter movement and against police brutality and the death of George Floyd. [size=over 100]",0,1612546429
17454,7-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,Illinois,DuPage,Oakbrook Terrace,41.85,-87.9645,Daily Herald (Arlington Heights),"On 7 August 2020, a handful of people demonstrated in Oakbrook Terrace, Illinois in support of the Black Lives Matter movement and against a restaurant owner's comments about kneeling during the national anthem. [size=a handful]",0,1612546429
17470,7-Aug-20,2020,Protests,Peaceful protest,Protesters (United States),United States,New York,Onondaga,Cicero,43.1692,-76.1167,NBC3,"On 7 August 2020, people staged a protest at the Cicero police station in Cicero (New York) in support of Back the Blue movement and the local law enforcement. [size=no report]",0,1612546428
